id,price
23117,4407447.5
23118,5023874.5
23119,5151548.5
23120,4442320.5
23121,5124113.5
23122,5233565.5
23123,5283427.0
23124,4824753.5
23125,4546910.0
23126,5450538.5
23127,4509985.0
23128,4666757.5
23129,3821182.0
23130,4083779.8
23131,5164232.0
23132,4986275.0
23133,4920819.5
23134,5050755.5
23135,3910775.8
23136,4549244.5
23137,3823001.8
23138,3623447.2
23139,4206564.5
23140,4510022.5
23141,4391637.5
23142,4791104.5
23143,5062840.0
23144,4553127.5
23145,3735405.0
23146,4426069.0
23147,4600979.5
23148,3978582.5
23149,4376150.5
23150,4418393.5
23151,5049424.5
23152,4685573.0
23153,4141306.2
23154,5140263.5
23155,3548884.2
23156,4475054.5
23157,4350319.0
23158,5276494.5
23159,5148768.5
23160,4762670.0
23161,3983500.8
23162,4417583.5
23163,4878138.5
23164,5151170.5
23165,4441219.5
23166,4569246.5
23167,5155262.5
23168,5358972.5
23169,4917802.5
23170,4112441.2
23171,4064844.2
23172,4416553.5
23173,5682760.5
23174,4454685.5
23175,4500052.5
23176,5135717.5
23177,4644623.5
23178,4929152.5
23179,5031210.5
23180,4850305.5
23181,5182923.0
23182,4715125.5
23183,5855971.0
23184,4714261.0
23185,4082983.0
23186,4126398.2
23187,4055761.5
23188,5041653.5
23189,4948463.0
23190,3784776.2
23191,4378511.5
23192,5063322.0
23193,4279260.0
23194,4283614.5
23195,5194677.5
23196,3776113.0
23197,4737524.5
23198,5711243.5
23199,4292638.5
23200,4016799.2
23201,4584501.5
23202,5330518.0
23203,4024044.8
23204,5103445.5
23205,3547944.0
23206,5111533.0
23207,4509000.5
23208,4904354.0
23209,4721498.5
23210,4591183.5
23211,4487288.5
23212,4183794.8
23213,5391168.0
23214,4069794.2
23215,4868890.5
23216,5184253.0
23217,3831470.5
23218,4989138.5
23219,4438040.5
23220,4853975.5
23221,4761382.0
23222,4794333.5
23223,4954710.5
23224,5370170.0
23225,5655216.5
23226,5154637.5
23227,4026717.8
23228,4999926.0
23229,3255430.2
23230,4739922.5
23231,4835453.5
23232,4528572.5
23233,4709636.5
23234,4672968.5
23235,5585274.5
23236,3775593.2
23237,4208400.5
23238,4453287.0
23239,5463370.0
23240,4925283.0
23241,4869667.0
23242,4228673.0
23243,4900141.5
23244,4461894.5
23245,5047393.5
23246,4965592.5
23247,4063161.2
23248,3557840.2
23249,3766324.2
23250,4596130.5
23251,4938548.5
23252,4581783.0
23253,4678552.0
23254,4444088.5
23255,5101117.0
23256,3970373.8
23257,5046032.5
23258,4531618.5
23259,4855919.0
23260,4219307.0
23261,5195718.5
23262,4670701.5
23263,4122125.8
23264,4627793.5
23265,4708807.5
23266,3997198.8
23267,5170706.5
23268,4670946.0
23269,4748090.0
23270,5012190.0
23271,5440920.0
23272,5159193.5
23273,4921336.5
23274,5160848.0
23275,3931406.8
23276,4500600.5
23277,4979511.5
23278,5238375.5
23279,5882425.5
23280,4697897.0
23281,4024473.0
23282,4552398.5
23283,4254116.5
23284,5004039.0
23285,4067710.0
23286,4612513.5
23287,4477910.0
23288,4623007.0
23289,5257605.0
23290,4775071.0
23291,3586416.8
23292,3754510.8
23293,5217775.5
23294,4925188.0
23295,3885010.0
23296,5059406.5
23297,3863736.8
23298,4931628.5
23299,5355906.5
23300,4943546.5
23301,4550453.5
23302,4586728.5
23303,4117750.2
23304,4173108.2
23305,5082091.5
23306,3587759.5
23307,4801040.5
23308,4851901.5
23309,3494850.8
23310,4315700.5
23311,5086042.5
23312,4568996.5
23313,3278865.8
23314,4425293.0
23315,4641412.5
23316,4543283.5
23317,5140166.5
23318,3866243.8
23319,4191498.2
23320,5212128.0
23321,4855437.5
23322,5096475.5
23323,4896126.5
23324,3305469.2
23325,5841483.5
23326,4594225.0
23327,3438286.2
23328,3705699.2
23329,4780993.5
23330,5204761.0
23331,5615104.5
23332,4835542.0
23333,3758027.2
23334,4298320.0
23335,3692471.2
23336,4372408.0
23337,4926563.0
23338,4235917.0
23339,3892888.5
23340,4739688.0
23341,5448907.5
23342,4532586.5
23343,5176092.5
23344,3915655.2
23345,4220022.5
23346,3473012.8
23347,5545864.5
23348,3281742.2
23349,5572905.0
23350,4409833.5
23351,4429814.0
23352,5027998.0
23353,5663455.5
23354,4725915.0
23355,4712605.0
23356,3630066.0
23357,4544418.0
23358,4652426.5
23359,4461799.5
23360,4647374.0
23361,4740988.0
23362,4258018.5
23363,5039609.5
23364,5237670.5
23365,4629879.0
23366,5201878.5
23367,4172761.2
23368,4647294.0
23369,3626332.8
23370,5788082.0
23371,4505552.5
23372,4035296.5
23373,4197772.5
23374,4648447.0
23375,5231931.5
23376,4612684.5
23377,5602046.5
23378,5227319.5
23379,4493883.0
23380,4611967.0
23381,4417590.0
23382,4937998.5
23383,4666718.5
23384,4267289.0
23385,4195641.0
23386,3928059.0
23387,4820904.5
23388,5426911.5
23389,4333496.5
23390,4697640.0
23391,4521962.0
23392,4296248.0
23393,5280978.5
23394,3682159.2
23395,4477100.0
23396,5301193.0
23397,4835911.5
23398,5360772.5
23399,4694379.5
23400,3953948.5
23401,4600144.0
23402,4658760.0
23403,3839583.8
23404,4456232.5
23405,5318414.0
23406,3999234.2
23407,5060600.0
23408,5082106.0
23409,4517935.5
23410,5308871.5
23411,4165292.8
23412,4204028.5
23413,4545946.5
23414,4620220.5
23415,3897873.2
23416,4861056.5
23417,5211101.5
23418,4912986.5
23419,4674083.5
23420,5102585.5
23421,5043499.0
23422,5024278.5
23423,4402937.0
23424,3730600.8
23425,4665555.5
23426,3470634.8
23427,4540348.5
23428,5162717.5
23429,3608143.8
23430,5184391.5
23431,4873753.0
23432,3814594.2
23433,4413490.5
23434,4109361.0
23435,4850400.5
23436,5359615.5
23437,4878841.5
23438,4632517.5
23439,4440572.5
23440,5225355.5
23441,5211140.5
23442,4312118.5
23443,4041918.5
23444,3826553.2
23445,5606136.0
23446,4601123.5
23447,5024341.5
23448,4697430.5
23449,4551141.5
23450,4816986.0
23451,4268167.5
23452,3903421.5
23453,4197359.0
23454,5310240.0
23455,5143272.5
23456,4322248.0
23457,4794039.0
23458,4698577.0
23459,4579140.0
23460,4908641.5
23461,4580756.5
23462,4515033.5
23463,3866897.2
23464,4926370.5
23465,4758702.5
23466,4114325.0
23467,4906361.0
23468,5222561.5
23469,5284674.0
23470,4524983.0
23471,4919705.5
23472,5222528.5
23473,4286919.5
23474,3632032.5
23475,5315116.0
23476,4035104.8
23477,4730632.0
23478,4212111.5
23479,5446550.5
23480,3776533.8
23481,4266433.5
23482,4514668.0
23483,4306000.5
23484,4743910.5
23485,4412317.0
23486,6159813.5
23487,5039076.0
23488,5084468.0
23489,4564513.5
23490,5205181.5
23491,4415271.0
23492,5264681.5
23493,3933170.8
23494,4704127.5
23495,4898746.5
23496,4767482.5
23497,4372513.5
23498,4578043.0
23499,4111034.8
23500,5580543.0
23501,3974246.8
23502,3855303.5
23503,4936995.5
23504,5571535.0
23505,5388485.5
23506,4462447.0
23507,5119592.5
23508,4344694.5
23509,4680892.0
23510,4103762.5
23511,4042484.5
23512,5501806.0
23513,4566447.5
23514,4747639.0
23515,5254005.5
23516,4651079.5
23517,4769713.5
23518,4411067.0
23519,4473147.5
23520,4406629.0
23521,4486525.0
23522,4762421.5
23523,4668495.5
23524,4146338.8
23525,5016761.5
23526,5392303.0
23527,5404221.5
23528,4409668.5
23529,5575496.5
23530,4607674.5
23531,4368594.0
23532,4402389.0
23533,4950553.5
23534,4288939.0
23535,4883413.0
23536,5298695.5
23537,4673336.5
23538,3906250.5
23539,3703937.2
23540,5273197.5
23541,5146747.5
23542,4827973.5
23543,5419879.5
23544,4250552.5
23545,5239759.0
23546,4561745.5
23547,3832304.2
23548,5145714.0
23549,4690491.5
23550,4243938.0
23551,4294122.0
23552,4946018.0
23553,4562324.0
23554,3714793.2
23555,4762656.5
23556,4120024.8
23557,4574409.0
23558,4634650.0
23559,4288692.5
23560,4555064.5
23561,4415532.5
23562,4647481.5
23563,4989973.5
23564,4972423.0
23565,5330883.0
23566,4716860.5
23567,4469182.0
23568,3544135.2
23569,4126166.2
23570,3746652.2
23571,5415393.0
23572,4710164.5
23573,4869862.5
23574,5429175.0
23575,4740646.5
23576,4700529.5
23577,5150037.0
23578,4475661.5
23579,4564370.0
23580,4818926.5
23581,5309051.0
23582,4923304.5
23583,4951177.0
23584,4351690.0
23585,4321480.5
23586,4358609.5
23587,3819446.2
23588,4609514.5
23589,4931611.5
23590,4788045.0
23591,4321576.5
23592,5176621.5
23593,6180356.5
23594,3896867.8
23595,3852217.8
23596,5554904.5
23597,4721638.0
23598,4945381.0
23599,4461664.5
23600,4159450.2
23601,4907874.5
23602,4824754.5
23603,4677275.5
23604,4226465.5
23605,4269969.0
23606,4340896.5
23607,4581748.5
23608,4993584.5
23609,5064460.0
23610,4103464.0
23611,4274847.0
23612,4264574.5
23613,4416395.0
23614,4011499.8
23615,3454132.5
23616,4500720.5
23617,5353725.5
23618,4373354.5
23619,3943402.2
23620,3863749.8
23621,4389863.5
23622,5804807.5
23623,3939160.5
23624,4424115.5
23625,4626936.0
23626,4528750.0
23627,3750550.2
23628,4142110.8
23629,5190405.5
23630,3868196.8
23631,3673494.8
23632,5147229.5
23633,5053762.5
23634,5034992.0
23635,4889786.5
23636,4050418.2
23637,4157922.2
23638,4741419.5
23639,3717236.8
23640,4259593.0
23641,4788716.5
23642,4285779.5
23643,4813854.0
23644,4752227.5
23645,4433954.5
23646,4821411.5
23647,4499291.5
23648,5205040.0
23649,4822743.5
23650,4594124.5
23651,5043915.5
23652,4956790.0
23653,4181172.2
23654,4907221.5
23655,4493545.5
23656,4412551.0
23657,4978688.0
23658,5314346.5
23659,3853985.8
23660,3859079.8
23661,4614486.0
23662,4253926.0
23663,5148232.5
23664,5188760.5
23665,4374367.5
23666,4427775.5
23667,4948875.5
23668,4465888.5
23669,4155382.0
23670,4506580.5
23671,4871736.5
23672,5011256.5
23673,4339134.0
23674,4638501.0
23675,3854183.8
23676,4446054.5
23677,5067404.5
23678,4729186.0
23679,4436932.5
23680,4254141.5
23681,4522731.0
23682,4934684.5
23683,4818274.5
23684,5402388.0
23685,4890389.5
23686,5149958.0
23687,4376132.5
23688,4678030.5
23689,4211566.0
23690,4962926.0
23691,4940299.0
23692,4300579.0
23693,4766026.5
23694,4232862.5
23695,4977343.0
23696,4000198.5
23697,5120223.5
23698,4378351.0
23699,4231619.5
23700,4067649.0
23701,3897469.8
23702,4641661.0
23703,4890462.0
23704,3752159.2
23705,3996918.5
23706,4361432.0
23707,4920804.5
23708,5193323.0
23709,4039967.8
23710,4152637.5
23711,3938378.5
23712,4476931.0
23713,5704142.0
23714,4555956.0
23715,4194038.2
23716,4807375.5
23717,4599025.5
23718,4957153.0
23719,5124686.5
23720,4399271.0
23721,5240897.5
23722,5108454.0
23723,4326493.5
23724,4742864.0
23725,5059319.0
23726,4343848.5
23727,4742042.0
23728,4259214.0
23729,4508679.5
23730,4475953.5
23731,5180987.0
23732,4727787.5
23733,3846687.2
23734,4565629.5
23735,4995861.5
23736,4988360.0
23737,4848982.0
23738,4124423.2
23739,4768879.5
23740,3532665.2
23741,5133533.5
23742,4783020.0
23743,4030268.8
23744,4317623.0
23745,4734088.0
23746,4820703.0
23747,4896455.0
23748,4448990.0
23749,3717053.0
23750,5056125.0
23751,4390129.5
23752,4158586.2
23753,4519496.5
23754,3924165.8
23755,4846115.5
23756,3739926.2
23757,5551624.5
23758,4147523.8
23759,4119854.2
23760,4689277.5
23761,4891319.5
23762,4429905.0
23763,5530747.5
23764,4997940.5
23765,5581831.5
23766,5050033.5
23767,5294845.5
23768,4973976.5
23769,4582863.0
23770,5026752.5
23771,5038298.5
23772,3212857.2
23773,5280333.5
23774,4345780.0
23775,4746724.5
23776,5941778.0
23777,4633064.5
23778,4908712.0
23779,4032168.8
23780,4474252.5
23781,3911358.0
23782,4639615.5
23783,4678322.5
23784,4087575.0
23785,5216678.5
23786,5011750.0
23787,3890077.2
23788,4365149.5
23789,5348082.0
23790,5290373.0
23791,3465289.8
23792,5456692.5
23793,4098757.5
23794,4128007.8
23795,4898789.0
23796,3986986.2
23797,5214901.0
23798,4282483.5
23799,4855041.5
23800,4714466.5
23801,4540991.5
23802,4620380.5
23803,4820943.5
23804,4274261.0
23805,4994565.5
23806,4795247.5
23807,4735468.5
23808,3857443.2
23809,4748966.5
23810,5203122.5
23811,5024152.5
23812,3575715.8
23813,4687009.5
23814,4991216.0
23815,3877373.8
23816,4473262.5
23817,4349344.0
23818,5686639.5
23819,5346094.0
23820,5544706.0
23821,5175274.5
23822,4537797.5
23823,4664140.0
23824,4194539.0
23825,5272713.0
23826,5204484.5
23827,4733227.5
23828,4256723.5
23829,4113949.2
23830,5264684.5
23831,5326255.5
23832,4917822.5
23833,4408658.5
23834,5112369.5
23835,4733156.0
23836,5023098.0
23837,5001466.0
23838,4345369.5
23839,4731445.5
23840,5428764.0
23841,3800957.8
23842,5134334.0
23843,4900203.0
23844,5631158.5
23845,5261592.0
23846,4637901.5
23847,4076997.8
23848,3765319.0
23849,4702924.0
23850,5349690.5
23851,4767438.5
23852,4264328.5
23853,4506366.5
23854,4407580.5
23855,4839790.5
23856,5283263.0
23857,4456320.5
23858,4505206.5
23859,4373098.5
23860,4629958.5
23861,4391492.0
23862,4341353.5
23863,4494785.5
23864,4503870.5
23865,4332780.5
23866,5826199.5
23867,4869541.5
23868,4473717.5
23869,5582651.5
23870,4681430.5
23871,4346598.5
23872,5062877.5
23873,3534916.0
23874,4678686.0
23875,5004465.5
23876,4654149.5
23877,4867365.5
23878,4703323.0
23879,4524650.0
23880,5014361.0
23881,4531979.0
23882,4777948.5
23883,5620494.5
23884,3135039.8
23885,5323898.0
23886,3551285.2
23887,4210601.5
23888,4181315.2
23889,4297976.5
23890,3635671.2
23891,4309292.5
23892,4585127.0
23893,4290389.5
23894,4300467.5
23895,4188197.2
23896,5291068.5
23897,5218501.0
23898,4923591.0
23899,3760270.2
23900,3904972.2
23901,5255651.0
23902,4233336.0
23903,4365295.5
23904,5058895.0
23905,5163983.5
23906,4580260.5
23907,5120126.0
23908,5417927.0
23909,4763477.5
23910,5208103.0
23911,5832704.5
23912,5036492.5
23913,3679315.2
23914,3822748.2
23915,4875047.5
23916,5033955.5
23917,4310191.0
23918,5853555.5
23919,4275466.5
23920,4820093.5
23921,5056266.5
23922,5235030.5
23923,5273882.5
23924,4651793.5
23925,4898462.5
23926,3522208.0
23927,5179988.5
23928,4655771.5
23929,3822096.2
23930,3780777.8
23931,3626357.0
23932,5337014.5
23933,5645220.5
23934,3975071.2
23935,5228081.0
23936,5179103.5
23937,5456980.5
23938,3931475.2
23939,4996164.0
23940,4920030.5
23941,4764041.5
23942,4236044.0
23943,4310238.5
23944,4076002.2
23945,4602128.5
23946,3916188.8
23947,4756635.5
23948,4665267.0
23949,4908291.5
23950,4878182.0
23951,4449249.5
23952,5075010.5
23953,3653876.0
23954,3531726.8
23955,3302366.2
23956,4808705.5
23957,4446200.5
23958,5027266.0
23959,4810576.5
23960,4364010.5
23961,4293646.5
23962,4592643.0
23963,5361429.5
23964,3688671.8
23965,4813709.5
23966,4555930.5
23967,4135232.8
23968,3740234.8
23969,4097832.2
23970,4465659.5
23971,4583574.5
23972,3613991.8
23973,4384629.5
23974,4696593.0
23975,3883377.5
23976,5273726.5
23977,4452972.5
23978,4732377.0
23979,4716630.5
23980,4614552.5
23981,4373677.0
23982,5556292.5
23983,3984533.2
23984,4932169.5
23985,5240039.5
23986,4819168.5
23987,3998202.8
23988,5699552.0
23989,4893950.0
23990,5091908.5
23991,4995131.0
23992,5221439.5
23993,4566720.0
23994,5026051.0
23995,4530858.0
23996,5284617.5
23997,4335582.5
23998,4261972.5
23999,4163510.2
24000,5043527.5
24001,4811487.5
24002,3563009.5
24003,5147677.0
24004,5077740.5
24005,4778086.5
24006,4138972.5
24007,4387910.0
24008,5294201.0
24009,4803923.5
24010,5581341.5
24011,4759101.5
24012,3955975.8
24013,5756068.5
24014,5112279.0
24015,4502582.5
24016,5037762.5
24017,4770062.0
24018,4529321.5
24019,4201645.5
24020,4398361.0
24021,4676509.0
24022,4473558.5
24023,4714996.5
24024,4777370.0
24025,3717765.5
24026,4708819.5
24027,5349021.5
24028,4147134.0
24029,3969177.2
24030,4504436.0
24031,5034790.5
24032,5153832.0
24033,4796205.0
24034,5494035.5
24035,5234699.0
24036,4897999.5
24037,4979427.0
24038,5142257.5
24039,4078105.8
24040,4231773.5
24041,4002479.2
24042,5481534.0
24043,4016026.8
24044,4171545.2
24045,3838722.8
24046,5759654.5
24047,3666532.5
24048,4317657.5
24049,4870061.5
24050,5430755.0
24051,5384288.0
24052,5590933.0
24053,5210105.5
24054,4909484.5
24055,4394049.0
24056,4747234.5
24057,4810853.5
24058,4363465.5
24059,3909184.8
24060,4309183.5
24061,5326492.0
24062,4763047.0
24063,5173909.0
24064,4788893.0
24065,4445576.5
24066,5486903.0
24067,3898926.2
24068,4132233.2
24069,4611437.5
24070,4190396.8
24071,5293759.0
24072,4664422.0
24073,3895935.5
24074,4258962.5
24075,4959821.5
24076,5433177.0
24077,4667957.5
24078,5081639.5
24079,4647976.5
24080,5013301.0
24081,5335163.0
24082,4672065.5
24083,4625170.0
24084,4751698.5
24085,3518909.5
24086,4305859.5
24087,5110400.0
24088,5368116.5
24089,5066273.0
24090,5013819.5
24091,4763742.0
24092,4657978.0
24093,5073153.0
24094,4310797.5
24095,4474030.5
24096,5045924.5
24097,4550558.0
24098,4900803.5
24099,3595565.2
24100,4160822.2
24101,4138868.0
24102,4775700.5
24103,5115639.5
24104,3928039.2
24105,3957361.2
24106,4677941.5
24107,4590695.5
24108,5261274.0
24109,4809935.0
24110,4974204.5
24111,4124741.8
24112,5035302.0
24113,4793009.0
24114,5478754.5
24115,4069609.8
24116,4101940.8
24117,4738651.5
24118,5480936.5
24119,4220676.5
24120,4728635.0
24121,4737635.5
24122,4364229.5
24123,5587779.5
24124,5030184.5
24125,4916274.5
24126,4570653.5
24127,4571879.5
24128,3923364.8
24129,4502630.5
24130,4926572.5
24131,3841761.8
24132,5882982.5
24133,5460351.0
24134,4414024.5
24135,4160587.2
24136,5161085.5
24137,4082645.0
24138,4737616.0
24139,5130927.0
24140,4366434.5
24141,4945139.5
24142,5377469.0
24143,4126791.5
24144,3802223.2
24145,5101822.5
24146,3790643.0
24147,5182978.0
24148,4761432.5
24149,5385487.0
24150,4592326.5
24151,5137395.0
24152,5099955.0
24153,4843681.0
24154,5181815.5
24155,4375220.0
24156,4177499.8
24157,5505520.5
24158,3864138.2
24159,5339022.0
24160,4796612.5
24161,4518831.5
24162,4820408.0
24163,5109473.5
24164,5152148.5
24165,3927735.8
24166,5501454.0
24167,4869616.0
24168,4387923.0
24169,5300104.0
24170,5055578.5
24171,4950542.5
24172,5004959.5
24173,4875898.5
24174,4452118.5
24175,3482279.8
24176,3750003.8
24177,4038054.5
24178,4144906.2
24179,3734312.8
24180,3189946.2
24181,4791937.5
24182,4969215.0
24183,5021801.0
24184,4482554.5
24185,5395330.5
24186,4654315.0
24187,5052184.0
24188,4703721.5
24189,5749126.0
24190,4491902.5
24191,4730560.5
24192,4572818.0
24193,4081539.2
24194,4951750.5
24195,4334084.0
24196,3389357.2
24197,4574821.0
24198,4692882.5
24199,4948355.5
24200,4989652.0
24201,5337137.5
24202,5488149.5
24203,4994670.5
24204,3983161.2
24205,3803941.2
24206,3623295.0
24207,5085583.0
24208,4228679.5
24209,4953001.5
24210,4757504.5
24211,4645468.5
24212,4333716.5
24213,5519579.0
24214,5028363.5
24215,4848632.5
24216,4846196.0
24217,3367553.8
24218,4796510.0
24219,4750732.0
24220,4057076.2
24221,3958181.5
24222,4445461.5
24223,5286429.5
24224,3751708.8
24225,4084658.2
24226,4580773.5
24227,4064618.2
24228,5379882.5
24229,4859578.5
24230,4220788.5
24231,4462357.5
24232,4678171.5
24233,3602661.8
24234,4691533.0
24235,4634486.0
24236,4938895.5
24237,4428622.0
24238,4489797.5
24239,4666893.0
24240,4731626.5
24241,4006032.2
24242,4989653.5
24243,5696263.5
24244,4486676.0
24245,5348027.0
24246,4204715.0
24247,4228155.0
24248,4502624.0
24249,4278052.5
24250,4549544.0
24251,4467586.5
24252,4829541.5
24253,4925851.0
24254,4811656.5
24255,4645764.5
24256,5317340.0
24257,4964184.0
24258,4232146.0
24259,4475547.5
24260,4246126.0
24261,3724942.0
24262,4629767.5
24263,5029407.0
24264,4177774.8
24265,4972672.0
24266,5290792.0
24267,4873834.5
24268,5000413.5
24269,5529130.0
24270,4596631.0
24271,3156346.2
24272,4405882.5
24273,3869756.8
24274,4210119.5
24275,4743218.0
24276,5154257.5
24277,4551226.5
24278,4992349.5
24279,4606572.5
24280,5192256.0
24281,4256379.5
24282,5316030.0
24283,5476922.0
